record_id,timestamp,site_id,environmental_condition,ambient_temperature_c,humidity_percent,panel_temperature_c,irradiance_w_m2,panel_voltage_v,panel_current_a,actual_power_w,expected_power_w,efficiency_percent,performance_ratio,power_loss_w,energy_kwh,soiling_index_percent,health_score,fault_detected,fault_type,alert_level,maintenance_required,wifi_rssi_dbm,device_status,comm_status,system_uptime_hr,temperature_difference,power_efficiency_ratio,energy_loss_percentage,hour,day,month
4092,2026-07-08 20:11:00,SLR-STR01,Night,28.23,85.3,28.32,2.7,21.663,0.0,0.0,1.62,0.0,0.0,1.62,9.1813,2.85,92.6,No,Degraded Output (Soiling),Normal,No,-48.9,ONLINE,Online,0.433,0.08999999999999986,0.0,100.0,20,8,7
4093,2026-07-08 20:12:00,SLR-STR01,Night,28.31,80.6,28.31,0.0,21.81,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,2.83,92.9,No,Degraded Output (Soiling),Normal,No,-49.7,ONLINE,Online,0.45,0.0,0.0,0.0,20,8,7
4094,2026-07-08 20:13:00,SLR-STR01,Night,28.75,79.0,28.75,0.0,21.746,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.29,92.9,No,Degraded Output (Soiling),Normal,No,-52.7,ONLINE,Online,0.467,0.0,0.0,0.0,20,8,7
4095,2026-07-08 20:14:00,SLR-STR01,Night,28.28,79.3,28.37,3.0,21.803,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.32,92.7,No,Degraded Output (Soiling),Normal,No,-51.4,ONLINE,Online,0.483,0.08999999999999986,0.0,100.0,20,8,7
4096,2026-07-08 20:15:00,SLR-STR01,Night,28.19,79.7,28.19,0.0,21.879,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.25,92.6,No,Degraded Output (Soiling),Normal,No,-52.7,ONLINE,Online,0.5,0.0,0.0,0.0,20,8,7
4097,2026-07-08 20:16:00,SLR-STR01,Night,28.46,78.9,28.46,0.0,21.645,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.3,92.6,No,Degraded Output (Soiling),Normal,No,-53.2,ONLINE,Online,0.517,0.0,0.0,0.0,20,8,7
4098,2026-07-08 20:17:00,SLR-STR01,Night,27.72,79.0,27.72,0.0,21.808,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,2.61,92.6,No,Degraded Output (Soiling),Normal,No,-52.6,ONLINE,Online,0.533,0.0,0.0,0.0,20,8,7
4099,2026-07-08 20:18:00,SLR-STR01,Night,27.76,80.9,27.81,1.5,21.772,0.0,0.0,0.9,0.0,0.0,0.9,9.1813,3.14,92.6,No,Degraded Output (Soiling),Normal,No,-54.5,ONLINE,Online,0.55,0.04999999999999716,0.0,100.0,20,8,7
4100,2026-07-08 20:19:00,SLR-STR01,Night,27.94,80.7,27.99,1.6,21.719,0.0,0.0,0.96,0.0,0.0,0.96,9.1813,2.66,93.1,No,Degraded Output (Soiling),Normal,No,-47.1,ONLINE,Online,0.567,0.04999999999999716,0.0,100.0,20,8,7
4101,2026-07-08 20:20:00,SLR-STR01,Night,27.86,81.6,27.87,0.5,21.854,0.0,0.0,0.3,0.0,0.0,0.3,9.1813,3.3,93.1,No,Degraded Output (Soiling),Normal,No,-53.1,ONLINE,Online,0.583,0.010000000000001563,0.0,100.0,20,8,7
4102,2026-07-08 20:21:00,SLR-STR01,Night,28.18,80.7,28.27,2.8,21.777,0.0,0.0,1.68,0.0,0.0,1.68,9.1813,3.26,92.7,No,Degraded Output (Soiling),Normal,No,-53.3,ONLINE,Online,0.6,0.08999999999999986,0.0,100.0,20,8,7
4103,2026-07-08 20:22:00,SLR-STR01,Night,27.92,78.3,27.93,0.4,21.866,0.0,0.0,0.24,0.0,0.0,0.24,9.1813,3.14,92.7,No,Degraded Output (Soiling),Normal,No,-45.7,ONLINE,Online,0.617,0.00999999999999801,0.0,100.0,20,8,7
4104,2026-07-08 20:23:00,SLR-STR01,Night,28.42,82.2,28.44,0.7,21.813,0.0,0.0,0.42,0.0,0.0,0.42,9.1813,3.3,92.6,No,Degraded Output (Soiling),Normal,No,-48.9,ONLINE,Online,0.633,0.019999999999999574,0.0,100.0,20,8,7
4105,2026-07-08 20:24:00,SLR-STR01,Night,28.35,81.3,28.44,3.0,21.719,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,2.45,92.8,No,Degraded Output (Soiling),Normal,No,-61.1,ONLINE,Online,0.65,0.08999999999999986,0.0,100.0,20,8,7
4106,2026-07-08 20:25:00,SLR-STR01,Night,28.15,79.7,28.15,0.0,21.797,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.24,92.8,No,Degraded Output (Soiling),Normal,No,-57.1,ONLINE,Online,0.667,0.0,0.0,0.0,20,8,7
4107,2026-07-08 20:26:00,SLR-STR01,Night,27.85,80.3,27.94,3.0,21.782,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.4,92.9,No,Degraded Output (Soiling),Normal,No,-52.2,ONLINE,Online,0.683,0.08999999999999986,0.0,100.0,20,8,7
4108,2026-07-08 20:27:00,SLR-STR01,Night,28.08,81.5,28.12,1.2,21.688,0.0,0.0,0.72,0.0,0.0,0.72,9.1813,1.94,93.1,No,Degraded Output (Soiling),Normal,No,-49.7,ONLINE,Online,0.7,0.0400000000000027,0.0,100.0,20,8,7
4109,2026-07-08 20:28:00,SLR-STR01,Night,28.12,81.1,28.21,3.0,21.714,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.16,93.0,No,Degraded Output (Soiling),Normal,No,-49.7,ONLINE,Online,0.717,0.08999999999999986,0.0,100.0,20,8,7
4110,2026-07-08 20:29:00,SLR-STR01,Night,27.64,80.7,27.66,0.6,21.824,0.0,0.0,0.36,0.0,0.0,0.36,9.1813,3.31,93.1,No,Degraded Output (Soiling),Normal,No,-53.3,ONLINE,Online,0.733,0.019999999999999574,0.0,100.0,20,8,7
4111,2026-07-08 20:30:00,SLR-STR01,Night,27.98,82.5,28.07,3.0,21.823,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.28,92.8,No,Degraded Output (Soiling),Normal,No,-51.4,ONLINE,Online,0.75,0.08999999999999986,0.0,100.0,20,8,7
4112,2026-07-08 20:31:00,SLR-STR01,Night,28.06,83.1,28.11,1.7,21.846,0.0,0.0,1.02,0.0,0.0,1.02,9.1813,2.9,92.9,No,Degraded Output (Soiling),Normal,No,-50.7,ONLINE,Online,0.767,0.05000000000000071,0.0,100.0,20,8,7
4113,2026-07-08 20:32:00,SLR-STR01,Night,27.92,80.4,27.96,1.4,21.796,0.0,0.0,0.84,0.0,0.0,0.84,9.1813,2.89,92.9,No,Degraded Output (Soiling),Normal,No,-47.3,ONLINE,Online,0.783,0.03999999999999915,0.0,100.0,20,8,7
4114,2026-07-08 20:33:00,SLR-STR01,Night,28.25,81.1,28.26,0.5,21.794,0.0,0.0,0.3,0.0,0.0,0.3,9.1813,3.19,93.0,No,Degraded Output (Soiling),Normal,No,-59.5,ONLINE,Online,0.8,0.010000000000001563,0.0,100.0,20,8,7
4115,2026-07-08 20:34:00,SLR-STR01,Night,28.14,79.0,28.14,0.0,21.765,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,2.99,92.9,No,Degraded Output (Soiling),Normal,No,-55.7,ONLINE,Online,0.817,0.0,0.0,0.0,20,8,7
4116,2026-07-08 20:35:00,SLR-STR01,Night,27.62,80.8,27.71,3.0,21.819,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,2.52,93.0,No,Degraded Output (Soiling),Normal,No,-51.7,ONLINE,Online,0.833,0.08999999999999986,0.0,100.0,20,8,7
4117,2026-07-08 20:36:00,SLR-STR01,Night,27.84,82.1,27.93,2.7,21.777,0.0,0.0,1.62,0.0,0.0,1.62,9.1813,3.07,92.8,No,Degraded Output (Soiling),Normal,No,-54.0,ONLINE,Online,0.85,0.08999999999999986,0.0,100.0,20,8,7
4118,2026-07-08 20:37:00,SLR-STR01,Night,27.59,82.9,27.69,3.0,21.725,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.3,93.0,No,Degraded Output (Soiling),Normal,No,-49.3,ONLINE,Online,0.867,0.10000000000000142,0.0,100.0,20,8,7
4119,2026-07-08 20:38:00,SLR-STR01,Night,27.93,81.6,27.93,0.0,21.698,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.37,92.7,No,Degraded Output (Soiling),Normal,No,-57.1,ONLINE,Online,0.883,0.0,0.0,0.0,20,8,7
4120,2026-07-08 20:39:00,SLR-STR01,Night,27.56,81.1,27.56,0.0,21.77,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.12,92.5,No,Degraded Output (Soiling),Normal,No,-52.9,ONLINE,Online,0.9,0.0,0.0,0.0,20,8,7
4121,2026-07-08 20:40:00,SLR-STR01,Night,27.99,79.9,28.05,1.7,21.799,0.0,0.0,1.02,0.0,0.0,1.02,9.1813,3.18,92.5,No,Degraded Output (Soiling),Normal,No,-48.6,ONLINE,Online,0.917,0.060000000000002274,0.0,100.0,20,8,7
4122,2026-07-08 20:41:00,SLR-STR01,Night,27.85,81.8,27.94,3.0,21.841,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,2.9,92.7,No,Degraded Output (Soiling),Normal,No,-47.0,ONLINE,Online,0.933,0.08999999999999986,0.0,100.0,20,8,7
4123,2026-07-08 20:42:00,SLR-STR01,Night,27.98,79.3,27.98,0.0,21.808,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.31,92.7,No,Degraded Output (Soiling),Normal,No,-53.9,ONLINE,Online,0.95,0.0,0.0,0.0,20,8,7
4124,2026-07-08 20:43:00,SLR-STR01,Night,27.69,81.7,27.69,0.0,21.816,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.36,92.8,No,Degraded Output (Soiling),Normal,No,-48.3,ONLINE,Online,0.967,0.0,0.0,0.0,20,8,7
4125,2026-07-08 20:44:00,SLR-STR01,Night,27.35,81.5,27.35,0.0,21.95,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.08,93.0,No,Degraded Output (Soiling),Normal,No,-50.2,ONLINE,Online,0.983,0.0,0.0,0.0,20,8,7
4126,2026-07-08 20:45:00,SLR-STR01,Night,28.14,79.7,28.14,0.0,21.736,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.32,92.9,No,Degraded Output (Soiling),Normal,No,-51.8,ONLINE,Online,1.0,0.0,0.0,0.0,20,8,7
4127,2026-07-08 20:46:00,SLR-STR01,Night,27.64,82.2,27.73,3.0,21.783,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.08,92.6,No,Degraded Output (Soiling),Normal,No,-50.6,ONLINE,Online,1.017,0.08999999999999986,0.0,100.0,20,8,7
4128,2026-07-08 20:47:00,SLR-STR01,Night,28.01,81.2,28.01,0.0,21.708,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,2.84,92.9,No,Degraded Output (Soiling),Normal,No,-51.9,ONLINE,Online,1.033,0.0,0.0,0.0,20,8,7
4129,2026-07-08 20:48:00,SLR-STR01,Night,27.76,82.8,27.8,1.0,21.8,0.0,0.0,0.6,0.0,0.0,0.6,9.1813,3.41,92.9,No,Degraded Output (Soiling),Normal,No,-54.1,ONLINE,Online,1.05,0.03999999999999915,0.0,100.0,20,8,7
4130,2026-07-08 20:49:00,SLR-STR01,Night,27.81,80.7,27.81,0.0,21.827,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.37,92.9,No,Degraded Output (Soiling),Normal,No,-55.6,ONLINE,Online,1.067,0.0,0.0,0.0,20,8,7
4131,2026-07-08 20:50:00,SLR-STR01,Night,28.09,82.6,28.09,0.0,21.855,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,2.86,93.0,No,Degraded Output (Soiling),Normal,No,-48.6,ONLINE,Online,1.083,0.0,0.0,0.0,20,8,7
4132,2026-07-08 20:51:00,SLR-STR01,Night,27.7,84.8,27.73,0.9,21.729,0.0,0.0,0.54,0.0,0.0,0.54,9.1813,3.24,92.8,No,Degraded Output (Soiling),Normal,No,-51.1,ONLINE,Online,1.1,0.030000000000001137,0.0,100.0,20,8,7
4133,2026-07-08 20:52:00,SLR-STR01,Night,27.95,82.1,27.99,1.0,21.764,0.0,0.0,0.6,0.0,0.0,0.6,9.1813,2.92,93.0,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,1.117,0.03999999999999915,0.0,100.0,20,8,7
4134,2026-07-08 20:53:00,SLR-STR01,Night,27.22,83.3,27.22,0.0,21.733,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.31,92.8,No,Degraded Output (Soiling),Normal,No,-47.9,ONLINE,Online,1.133,0.0,0.0,0.0,20,8,7
4135,2026-07-08 20:54:00,SLR-STR01,Night,27.8,80.6,27.82,0.8,21.794,0.0,0.0,0.48,0.0,0.0,0.48,9.1813,3.19,92.8,No,Degraded Output (Soiling),Normal,No,-48.8,ONLINE,Online,1.15,0.019999999999999574,0.0,100.0,20,8,7
4136,2026-07-08 20:55:00,SLR-STR01,Night,27.5,81.2,27.52,0.5,21.84,0.0,0.0,0.3,0.0,0.0,0.3,9.1813,2.57,92.8,No,Degraded Output (Soiling),Normal,No,-44.7,ONLINE,Online,1.167,0.019999999999999574,0.0,100.0,20,8,7
4137,2026-07-08 20:56:00,SLR-STR01,Night,27.52,78.2,27.58,2.0,21.836,0.0,0.0,1.2,0.0,0.0,1.2,9.1813,3.17,92.9,No,Degraded Output (Soiling),Normal,No,-49.7,ONLINE,Online,1.183,0.05999999999999872,0.0,100.0,20,8,7
4155,2026-07-08 21:14:00,SLR-STR01,Night,27.18,84.4,27.18,0.0,21.846,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.13,90.8,No,Degraded Output (Soiling),Normal,No,-49.9,ONLINE,Online,1.483,0.0,0.0,0.0,21,8,7
4156,2026-07-08 21:15:00,SLR-STR01,Night,27.58,82.7,27.58,0.0,21.781,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,2.97,91.8,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,1.5,0.0,0.0,0.0,21,8,7
4157,2026-07-08 21:16:00,SLR-STR01,Night,26.77,84.3,26.86,2.7,21.844,0.0,0.0,1.62,0.0,0.0,1.62,9.1813,3.11,92.4,No,Degraded Output (Soiling),Normal,No,-50.2,ONLINE,Online,1.517,0.08999999999999986,0.0,100.0,21,8,7
4158,2026-07-08 21:17:00,SLR-STR01,Night,26.81,79.1,26.81,0.0,21.761,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.16,92.4,No,Degraded Output (Soiling),Normal,No,-47.7,ONLINE,Online,1.533,0.0,0.0,0.0,21,8,7
4159,2026-07-08 21:18:00,SLR-STR01,Night,26.92,87.6,27.01,3.0,21.882,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.53,92.5,No,Degraded Output (Soiling),Normal,No,-50.7,ONLINE,Online,1.55,0.08999999999999986,0.0,100.0,21,8,7
4160,2026-07-08 21:19:00,SLR-STR01,Night,27.13,82.1,27.13,0.0,21.796,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.47,92.5,No,Degraded Output (Soiling),Normal,No,-52.9,ONLINE,Online,1.567,0.0,0.0,0.0,21,8,7
4161,2026-07-08 21:20:00,SLR-STR01,Night,27.24,81.5,27.24,0.0,21.864,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.21,92.6,No,Degraded Output (Soiling),Normal,No,-50.0,ONLINE,Online,1.583,0.0,0.0,0.0,21,8,7
4162,2026-07-08 21:21:00,SLR-STR01,Night,27.21,85.7,27.21,0.0,21.911,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.53,92.5,No,Degraded Output (Soiling),Normal,No,-49.7,ONLINE,Online,1.6,0.0,0.0,0.0,21,8,7
4163,2026-07-08 21:22:00,SLR-STR01,Night,27.2,84.0,27.2,0.0,21.775,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,2.88,92.5,No,Degraded Output (Soiling),Normal,No,-57.5,ONLINE,Online,1.617,0.0,0.0,0.0,21,8,7
4164,2026-07-08 21:23:00,SLR-STR01,Night,27.38,84.7,27.38,0.0,21.833,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.72,92.4,No,Degraded Output (Soiling),Normal,No,-50.1,ONLINE,Online,1.633,0.0,0.0,0.0,21,8,7
4165,2026-07-08 21:24:00,SLR-STR01,Night,27.07,81.7,27.07,0.0,21.908,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.43,92.3,No,Degraded Output (Soiling),Normal,No,-43.4,ONLINE,Online,1.65,0.0,0.0,0.0,21,8,7
4166,2026-07-08 21:25:00,SLR-STR01,Night,26.86,83.5,26.86,0.0,21.942,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.06,92.3,No,Degraded Output (Soiling),Normal,No,-50.9,ONLINE,Online,1.667,0.0,0.0,0.0,21,8,7
4167,2026-07-08 21:26:00,SLR-STR01,Night,26.85,84.3,26.89,1.3,21.963,0.0,0.0,0.78,0.0,0.0,0.78,9.1813,2.79,92.5,No,Degraded Output (Soiling),Normal,No,-50.6,ONLINE,Online,1.683,0.03999999999999915,0.0,100.0,21,8,7
4168,2026-07-08 21:27:00,SLR-STR01,Night,27.68,80.7,27.69,0.4,21.807,0.0,0.0,0.24,0.0,0.0,0.24,9.1813,3.53,92.7,No,Degraded Output (Soiling),Normal,No,-53.0,ONLINE,Online,1.7,0.010000000000001563,0.0,100.0,21,8,7
4169,2026-07-08 21:28:00,SLR-STR01,Night,26.55,82.6,26.64,3.0,21.845,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.17,92.9,No,Degraded Output (Soiling),Normal,No,-49.1,ONLINE,Online,1.717,0.08999999999999986,0.0,100.0,21,8,7
4170,2026-07-08 21:29:00,SLR-STR01,Night,27.08,82.6,27.08,0.0,21.83,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,4.02,92.7,No,Degraded Output (Soiling),Normal,No,-49.4,ONLINE,Online,1.733,0.0,0.0,0.0,21,8,7
4171,2026-07-08 21:30:00,SLR-STR01,Night,27.47,82.5,27.47,0.0,21.914,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.67,92.6,No,Degraded Output (Soiling),Normal,No,-48.8,ONLINE,Online,1.75,0.0,0.0,0.0,21,8,7
4172,2026-07-08 21:31:00,SLR-STR01,Night,27.22,81.7,27.22,0.0,21.883,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,2.94,92.8,No,Degraded Output (Soiling),Normal,No,-51.1,ONLINE,Online,1.767,0.0,0.0,0.0,21,8,7
4173,2026-07-08 21:32:00,SLR-STR01,Night,26.88,80.7,26.88,0.0,21.907,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.32,92.7,No,Degraded Output (Soiling),Normal,No,-50.0,ONLINE,Online,1.783,0.0,0.0,0.0,21,8,7
4174,2026-07-08 21:33:00,SLR-STR01,Night,27.07,84.0,27.16,3.0,21.819,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.15,92.7,No,Degraded Output (Soiling),Normal,No,-51.6,ONLINE,Online,1.8,0.08999999999999986,0.0,100.0,21,8,7
4175,2026-07-08 21:34:00,SLR-STR01,Night,27.27,83.7,27.29,0.5,21.796,0.0,0.0,0.3,0.0,0.0,0.3,9.1813,3.49,92.6,No,Degraded Output (Soiling),Normal,No,-52.8,ONLINE,Online,1.817,0.019999999999999574,0.0,100.0,21,8,7
4176,2026-07-08 21:35:00,SLR-STR01,Night,27.35,85.5,27.35,0.0,21.864,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.26,92.6,No,Degraded Output (Soiling),Normal,No,-48.1,ONLINE,Online,1.833,0.0,0.0,0.0,21,8,7
4177,2026-07-08 21:36:00,SLR-STR01,Night,26.81,83.1,26.82,0.6,21.885,0.0,0.0,0.36,0.0,0.0,0.36,9.1813,3.27,92.8,No,Degraded Output (Soiling),Normal,No,-49.6,ONLINE,Online,1.85,0.010000000000001563,0.0,100.0,21,8,7
4178,2026-07-08 21:37:00,SLR-STR01,Night,27.21,82.0,27.21,0.0,21.942,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.39,92.8,No,Degraded Output (Soiling),Normal,No,-48.1,ONLINE,Online,1.867,0.0,0.0,0.0,21,8,7
4179,2026-07-08 21:38:00,SLR-STR01,Night,27.07,80.5,27.07,0.0,21.955,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.91,92.8,No,Degraded Output (Soiling),Normal,No,-52.9,ONLINE,Online,1.883,0.0,0.0,0.0,21,8,7
4180,2026-07-08 21:39:00,SLR-STR01,Night,27.27,83.5,27.27,0.0,21.751,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.41,92.7,No,Degraded Output (Soiling),Normal,No,-51.1,ONLINE,Online,1.9,0.0,0.0,0.0,21,8,7
4181,2026-07-08 21:40:00,SLR-STR01,Night,27.33,82.8,27.33,0.0,21.877,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.77,92.6,No,Degraded Output (Soiling),Normal,No,-49.2,ONLINE,Online,1.917,0.0,0.0,0.0,21,8,7
4182,2026-07-08 21:41:00,SLR-STR01,Night,26.88,87.4,26.94,1.8,21.817,0.0,0.0,1.08,0.0,0.0,1.08,9.1813,3.26,92.7,No,Degraded Output (Soiling),Normal,No,-49.6,ONLINE,Online,1.933,0.060000000000002274,0.0,100.0,21,8,7
4183,2026-07-08 21:42:00,SLR-STR01,Night,26.59,88.0,26.59,0.0,21.884,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.44,92.6,No,Degraded Output (Soiling),Normal,No,-52.9,ONLINE,Online,1.95,0.0,0.0,0.0,21,8,7
4184,2026-07-08 21:43:00,SLR-STR01,Night,27.04,86.6,27.04,0.0,21.797,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.19,92.8,No,Degraded Output (Soiling),Normal,No,-48.5,ONLINE,Online,1.967,0.0,0.0,0.0,21,8,7
4185,2026-07-08 21:44:00,SLR-STR01,Night,27.37,81.8,27.37,0.0,21.818,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.36,92.5,No,Degraded Output (Soiling),Normal,No,-50.2,ONLINE,Online,1.983,0.0,0.0,0.0,21,8,7
4186,2026-07-08 21:45:00,SLR-STR01,Night,27.09,80.8,27.11,0.9,21.802,0.0,0.0,0.54,0.0,0.0,0.54,9.1813,3.24,92.7,No,Degraded Output (Soiling),Normal,No,-48.7,ONLINE,Online,2.0,0.019999999999999574,0.0,100.0,21,8,7
4187,2026-07-08 21:46:00,SLR-STR01,Night,26.96,83.2,26.96,0.0,21.88,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.43,92.7,No,Degraded Output (Soiling),Normal,No,-50.4,ONLINE,Online,2.017,0.0,0.0,0.0,21,8,7
4188,2026-07-08 21:47:00,SLR-STR01,Night,27.49,81.9,27.58,3.0,21.823,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,2.85,92.9,No,Degraded Output (Soiling),Normal,No,-52.4,ONLINE,Online,2.033,0.08999999999999986,0.0,100.0,21,8,7
4189,2026-07-08 21:48:00,SLR-STR01,Night,26.62,86.5,26.62,0.0,22.011,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.45,92.8,No,Degraded Output (Soiling),Normal,No,-50.8,ONLINE,Online,2.05,0.0,0.0,0.0,21,8,7
4190,2026-07-08 21:49:00,SLR-STR01,Night,27.09,83.9,27.17,2.6,21.814,0.0,0.0,1.56,0.0,0.0,1.56,9.1813,3.73,92.6,No,Degraded Output (Soiling),Normal,No,-51.2,ONLINE,Online,2.067,0.08000000000000185,0.0,100.0,21,8,7
4191,2026-07-08 21:50:00,SLR-STR01,Night,26.71,83.0,26.76,1.6,21.865,0.0,0.0,0.96,0.0,0.0,0.96,9.1813,3.08,92.7,No,Degraded Output (Soiling),Normal,No,-43.7,ONLINE,Online,2.083,0.05000000000000071,0.0,100.0,21,8,7
4192,2026-07-08 21:51:00,SLR-STR01,Night,26.85,83.8,26.93,2.6,21.86,0.0,0.0,1.56,0.0,0.0,1.56,9.1813,3.33,92.4,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,2.1,0.0799999999999983,0.0,100.0,21,8,7
4193,2026-07-08 21:52:00,SLR-STR01,Night,26.85,86.3,26.86,0.5,21.864,0.0,0.0,0.3,0.0,0.0,0.3,9.1813,3.56,92.5,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,2.117,0.00999999999999801,0.0,100.0,21,8,7
4194,2026-07-08 21:53:00,SLR-STR01,Night,27.19,82.0,27.19,0.0,21.914,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.42,92.5,No,Degraded Output (Soiling),Normal,No,-45.1,ONLINE,Online,2.133,0.0,0.0,0.0,21,8,7
4195,2026-07-08 21:54:00,SLR-STR01,Night,26.57,84.8,26.66,3.0,21.89,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.64,92.5,No,Degraded Output (Soiling),Normal,No,-54.3,ONLINE,Online,2.15,0.08999999999999986,0.0,100.0,21,8,7
4196,2026-07-08 21:55:00,SLR-STR01,Night,26.65,81.3,26.68,0.7,21.853,0.0,0.0,0.42,0.0,0.0,0.42,9.1813,3.53,92.4,No,Degraded Output (Soiling),Normal,No,-49.3,ONLINE,Online,2.167,0.030000000000001137,0.0,100.0,21,8,7
4197,2026-07-08 21:56:00,SLR-STR01,Night,26.38,83.5,26.38,0.0,21.887,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.36,92.7,No,Degraded Output (Soiling),Normal,No,-50.9,ONLINE,Online,2.183,0.0,0.0,0.0,21,8,7
4198,2026-07-08 21:57:00,SLR-STR01,Night,26.88,82.7,26.98,3.0,21.877,0.0,0.0,1.8,0.0,0.0,1.8,9.1813,3.57,92.4,No,Degraded Output (Soiling),Normal,No,-42.1,ONLINE,Online,2.2,0.10000000000000142,0.0,100.0,21,8,7
4199,2026-07-08 21:58:00,SLR-STR01,Night,26.63,84.6,26.63,0.0,21.947,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,4.1,92.3,No,Degraded Output (Soiling),Normal,No,-49.0,ONLINE,Online,2.217,0.0,0.0,0.0,21,8,7
4200,2026-07-08 21:59:00,SLR-STR01,Night,26.84,84.4,26.84,0.0,21.95,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.53,92.6,No,Degraded Output (Soiling),Normal,No,-56.8,ONLINE,Online,2.233,0.0,0.0,0.0,21,8,7
4201,2026-07-08 22:00:00,SLR-STR01,Night,26.46,86.4,26.52,2.0,21.9,0.0,0.0,1.2,0.0,0.0,1.2,9.1813,3.69,92.5,No,Degraded Output (Soiling),Normal,No,-49.5,ONLINE,Online,2.25,0.05999999999999872,0.0,100.0,22,8,7
4202,2026-07-08 22:01:00,SLR-STR01,Night,26.62,85.5,26.63,0.3,21.876,0.0,0.0,0.18,0.0,0.0,0.18,9.1813,3.59,92.6,No,Degraded Output (Soiling),Normal,No,-56.1,ONLINE,Online,2.267,0.00999999999999801,0.0,100.0,22,8,7
4203,2026-07-08 22:02:00,SLR-STR01,Night,26.96,83.0,27.02,1.9,21.79,0.0,0.0,1.14,0.0,0.0,1.14,9.1813,3.44,92.7,No,Degraded Output (Soiling),Normal,No,-55.1,ONLINE,Online,2.283,0.05999999999999872,0.0,100.0,22,8,7
4204,2026-07-08 22:03:00,SLR-STR01,Night,26.64,81.6,26.64,0.0,21.867,0.0,0.0,0.0,0.0,0.0,0.0,9.1813,3.38,92.7,No,Degraded Output (Soiling),Normal,No,-43.7,ONLINE,Online,2.3,0.0,0.0,0.0,22,8,7
