record_id,timestamp,site_id,environmental_condition,ambient_temperature_c,humidity_percent,panel_temperature_c,irradiance_w_m2,panel_voltage_v,panel_current_a,actual_power_w,expected_power_w,efficiency_percent,performance_ratio,power_loss_w,energy_kwh,soiling_index_percent,health_score,fault_detected,fault_type,alert_level,maintenance_required,wifi_rssi_dbm,device_status,comm_status,system_uptime_hr
5315,2026-07-09 16:34:00,SLR-STR01,Partly Cloudy,30.12,75.2,38.45,266.3,17.578,7.827,137.59,159.78,86.11,0.91,22.19,11.5464,8.22,88.3,No,Degraded Output (Soiling),Normal,No,-56.1,ONLINE,Online,20.817
5316,2026-07-09 16:35:00,SLR-STR01,Partly Cloudy,30.17,74.9,38.33,261.1,17.469,7.857,137.26,156.66,87.62,0.926,19.4,11.5486,8.24,88.5,No,Degraded Output (Soiling),Normal,No,-59.8,ONLINE,Online,20.833
5317,2026-07-09 16:36:00,SLR-STR01,Partly Cloudy,29.95,74.7,37.91,254.8,17.561,7.605,133.55,152.88,87.35,0.921,19.33,11.5509,7.98,88.9,No,Degraded Output (Soiling),Normal,No,-54.4,ONLINE,Online,20.85
5318,2026-07-09 16:37:00,SLR-STR01,Partly Cloudy,29.96,73.6,37.85,252.5,17.722,7.495,132.82,151.5,87.67,0.924,18.68,11.5531,8.38,89.2,No,Degraded Output (Soiling),Normal,No,-59.5,ONLINE,Online,20.867
5319,2026-07-09 16:38:00,SLR-STR01,Partly Cloudy,30.25,78.7,37.91,245.1,17.709,7.054,124.91,147.06,84.94,0.896,22.15,11.5553,8.0,89.4,No,Degraded Output (Soiling),Normal,No,-56.5,ONLINE,Online,20.883
5320,2026-07-09 16:39:00,SLR-STR01,Partly Cloudy,30.17,70.7,36.87,214.3,18.075,6.166,111.46,128.58,86.69,0.91,17.12,11.5572,8.09,89.5,No,Degraded Output (Soiling),Normal,No,-61.9,ONLINE,Online,20.9
5321,2026-07-09 16:40:00,SLR-STR01,Partly Cloudy,29.81,72.7,37.33,240.7,17.655,7.117,125.65,144.42,87.0,0.915,18.77,11.5592,8.19,89.5,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,20.917
5322,2026-07-09 16:41:00,SLR-STR01,Partly Cloudy,30.08,77.7,38.86,281.1,17.703,8.111,143.6,168.66,85.14,0.901,25.06,11.5615,8.98,89.3,No,Degraded Output (Soiling),Normal,No,-60.9,ONLINE,Online,20.933
5323,2026-07-09 16:42:00,SLR-STR01,Partly Cloudy,30.34,75.9,39.16,282.2,17.578,8.276,145.48,169.32,85.92,0.911,23.84,11.5639,8.85,89.4,No,Degraded Output (Soiling),Normal,No,-61.5,ONLINE,Online,20.95
5324,2026-07-09 16:43:00,SLR-STR01,Partly Cloudy,29.9,73.3,38.5,275.2,17.639,8.03,141.65,165.12,85.79,0.907,23.47,11.5663,8.27,89.6,No,Degraded Output (Soiling),Normal,No,-53.4,ONLINE,Online,20.967
5325,2026-07-09 16:44:00,SLR-STR01,Partly Cloudy,29.97,73.0,38.32,267.2,17.695,7.854,138.98,160.32,86.69,0.916,21.34,11.5686,8.59,89.5,No,Degraded Output (Soiling),Normal,No,-57.9,ONLINE,Online,20.983
5326,2026-07-09 16:45:00,SLR-STR01,Partly Cloudy,30.59,74.3,38.98,268.4,17.586,7.916,139.21,161.04,86.44,0.916,21.83,11.5709,8.4,89.4,No,Degraded Output (Soiling),Normal,No,-57.7,ONLINE,Online,21.0
5327,2026-07-09 16:46:00,SLR-STR01,Partly Cloudy,30.51,80.1,39.11,275.0,17.577,8.139,143.07,165.0,86.71,0.919,21.93,11.5733,8.54,89.3,No,Degraded Output (Soiling),Normal,No,-63.9,ONLINE,Online,21.017
5328,2026-07-09 16:47:00,SLR-STR01,Partly Cloudy,29.77,75.8,37.87,259.0,17.803,7.664,136.44,155.4,87.8,0.926,18.96,11.5756,8.33,89.6,No,Degraded Output (Soiling),Normal,No,-56.4,ONLINE,Online,21.033
5329,2026-07-09 16:48:00,SLR-STR01,Partly Cloudy,29.84,72.8,37.93,258.9,17.936,7.47,133.98,155.34,86.25,0.91,21.36,11.5779,8.59,89.4,No,Degraded Output (Soiling),Normal,No,-60.8,ONLINE,Online,21.05
5330,2026-07-09 16:49:00,SLR-STR01,Partly Cloudy,30.26,75.4,38.73,271.0,17.622,7.967,140.38,162.6,86.34,0.914,22.22,11.5801,8.88,89.3,No,Degraded Output (Soiling),Normal,No,-57.3,ONLINE,Online,21.067
5331,2026-07-09 16:50:00,SLR-STR01,Partly Cloudy,29.86,73.7,38.27,269.0,17.781,7.797,138.65,161.4,85.9,0.907,22.75,11.5825,8.36,89.3,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,21.083
5332,2026-07-09 16:51:00,SLR-STR01,Partly Cloudy,30.09,77.9,38.47,268.2,17.613,7.972,140.41,160.92,87.26,0.922,20.51,11.5848,8.76,89.2,No,Degraded Output (Soiling),Normal,No,-57.3,ONLINE,Online,21.1
5333,2026-07-09 16:52:00,SLR-STR01,Partly Cloudy,30.04,75.5,38.24,262.6,17.535,7.666,134.42,157.56,85.31,0.901,23.14,11.5871,8.38,89.3,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,21.117
5334,2026-07-09 16:53:00,SLR-STR01,Partly Cloudy,30.28,77.5,38.21,253.8,17.7,7.478,132.36,152.28,86.92,0.918,19.92,11.5893,8.65,89.3,No,Degraded Output (Soiling),Normal,No,-62.9,ONLINE,Online,21.133
5335,2026-07-09 16:54:00,SLR-STR01,Partly Cloudy,29.5,75.3,37.11,243.5,17.437,7.261,126.61,146.1,86.66,0.911,19.49,11.5915,8.07,89.4,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,21.15
5336,2026-07-09 16:55:00,SLR-STR01,Partly Cloudy,29.58,79.1,37.39,250.0,17.574,7.455,131.02,150.0,87.34,0.919,18.98,11.5936,8.58,89.3,No,Degraded Output (Soiling),Normal,No,-49.4,ONLINE,Online,21.167
5337,2026-07-09 16:56:00,SLR-STR01,Partly Cloudy,29.82,75.8,37.23,237.2,17.891,7.051,126.15,142.32,88.64,0.932,16.17,11.5958,8.15,89.3,No,Degraded Output (Soiling),Normal,No,-61.6,ONLINE,Online,21.183
5338,2026-07-09 16:57:00,SLR-STR01,Partly Cloudy,30.37,75.6,37.65,232.8,17.93,6.841,122.66,139.68,87.81,0.925,17.02,11.5978,8.18,89.4,No,Degraded Output (Soiling),Normal,No,-53.7,ONLINE,Online,21.2
5339,2026-07-09 16:58:00,SLR-STR01,Partly Cloudy,30.07,73.0,37.89,250.3,17.738,7.441,132.0,150.18,87.89,0.927,18.18,11.6,8.44,89.2,No,Degraded Output (Soiling),Normal,No,-56.2,ONLINE,Online,21.217
5340,2026-07-09 16:59:00,SLR-STR01,Partly Cloudy,29.68,74.2,37.75,258.3,17.66,7.461,131.76,154.98,85.02,0.896,23.22,11.6021,9.1,89.0,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,21.233
5341,2026-07-09 17:00:00,SLR-STR01,Partly Cloudy,30.22,75.9,37.39,229.5,17.846,6.566,117.18,137.7,85.1,0.895,20.52,11.6042,8.52,89.0,No,Degraded Output (Soiling),Normal,No,-54.8,ONLINE,Online,21.25
5342,2026-07-09 17:01:00,SLR-STR01,Partly Cloudy,30.27,74.1,36.74,207.2,17.889,6.04,108.05,124.32,86.91,0.912,16.27,11.6061,8.78,89.0,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,21.267
5343,2026-07-09 17:02:00,SLR-STR01,Partly Cloudy,30.02,80.1,37.08,225.9,17.838,6.585,117.47,135.54,86.66,0.911,18.07,11.608,8.61,89.1,No,Degraded Output (Soiling),Normal,No,-59.3,ONLINE,Online,21.283
5344,2026-07-09 17:03:00,SLR-STR01,Partly Cloudy,30.0,75.1,37.37,236.0,17.768,6.889,122.41,141.6,86.44,0.909,19.19,11.61,8.35,89.2,No,Degraded Output (Soiling),Normal,No,-59.1,ONLINE,Online,21.3
5345,2026-07-09 17:04:00,SLR-STR01,Partly Cloudy,30.18,73.6,37.52,235.0,17.7,6.898,122.09,141.0,86.59,0.912,18.91,11.612,8.07,89.3,No,Degraded Output (Soiling),Normal,No,-48.2,ONLINE,Online,21.317
5346,2026-07-09 17:05:00,SLR-STR01,Partly Cloudy,30.37,77.1,36.97,211.3,17.886,6.234,111.49,126.78,87.94,0.924,15.29,11.614,8.13,89.4,No,Degraded Output (Soiling),Normal,No,-63.0,ONLINE,Online,21.333
5347,2026-07-09 17:06:00,SLR-STR01,Partly Cloudy,30.1,74.1,36.91,218.0,17.872,6.423,114.79,130.8,87.76,0.922,16.01,11.6158,7.9,89.5,No,Degraded Output (Soiling),Normal,No,-61.4,ONLINE,Online,21.35
5348,2026-07-09 17:07:00,SLR-STR01,Partly Cloudy,30.18,76.0,37.13,222.3,17.738,6.639,117.76,133.38,88.29,0.928,15.62,11.6178,8.57,89.5,No,Degraded Output (Soiling),Normal,No,-50.5,ONLINE,Online,21.367
5349,2026-07-09 17:08:00,SLR-STR01,Partly Cloudy,30.03,75.0,36.99,222.7,17.937,6.459,115.86,133.62,86.71,0.911,17.76,11.6197,8.43,89.3,No,Degraded Output (Soiling),Normal,No,-64.3,ONLINE,Online,21.383
5350,2026-07-09 17:09:00,SLR-STR01,Partly Cloudy,29.94,73.8,36.56,211.8,17.82,6.218,110.8,127.08,87.19,0.914,16.28,11.6216,8.49,89.5,No,Degraded Output (Soiling),Normal,No,-62.4,ONLINE,Online,21.4
5351,2026-07-09 17:10:00,SLR-STR01,Partly Cloudy,29.8,78.0,36.28,207.4,17.863,6.157,109.98,124.44,88.38,0.926,14.46,11.6235,8.61,89.3,No,Degraded Output (Soiling),Normal,No,-62.5,ONLINE,Online,21.417
5352,2026-07-09 17:11:00,SLR-STR01,Partly Cloudy,30.09,75.5,36.43,203.1,17.61,6.077,107.02,121.86,87.82,0.92,14.84,11.6253,9.07,89.2,No,Degraded Output (Soiling),Normal,No,-53.3,ONLINE,Online,21.433
5353,2026-07-09 17:12:00,SLR-STR01,Partly Cloudy,29.94,77.5,36.6,213.0,17.804,6.313,112.4,127.8,87.95,0.922,15.4,11.6271,8.37,89.5,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,21.45
5354,2026-07-09 17:13:00,SLR-STR01,Partly Cloudy,29.95,74.6,36.93,223.5,17.702,6.587,116.6,134.1,86.95,0.913,17.5,11.629,8.56,89.5,No,Degraded Output (Soiling),Normal,No,-58.3,ONLINE,Online,21.467
5355,2026-07-09 17:14:00,SLR-STR01,Partly Cloudy,30.23,72.5,36.36,196.0,17.799,5.714,101.7,117.6,86.48,0.906,15.9,11.6308,8.64,89.4,No,Degraded Output (Soiling),Normal,No,-49.2,ONLINE,Online,21.483
5356,2026-07-09 17:15:00,SLR-STR01,Partly Cloudy,30.12,72.9,36.07,190.5,17.816,5.622,100.15,114.3,87.62,0.917,14.15,11.6325,8.71,89.1,No,Degraded Output (Soiling),Normal,No,-55.7,ONLINE,Online,21.5
5357,2026-07-09 17:16:00,SLR-STR01,Partly Cloudy,30.2,74.3,36.6,204.6,17.844,6.103,108.9,122.76,88.71,0.93,13.86,11.6343,8.42,89.3,No,Degraded Output (Soiling),Normal,No,-54.4,ONLINE,Online,21.517
5358,2026-07-09 17:17:00,SLR-STR01,Partly Cloudy,29.59,75.0,35.32,183.5,17.786,5.466,97.21,110.1,88.29,0.921,12.89,11.636,8.89,89.4,No,Degraded Output (Soiling),Normal,No,-58.0,ONLINE,Online,21.533
5359,2026-07-09 17:18:00,SLR-STR01,Partly Cloudy,30.11,75.5,36.02,189.0,17.758,5.609,99.6,113.4,87.83,0.919,13.8,11.6376,8.31,89.4,No,Degraded Output (Soiling),Normal,No,-62.0,ONLINE,Online,21.55
5360,2026-07-09 17:19:00,SLR-STR01,Partly Cloudy,29.82,76.5,36.16,203.0,17.902,5.976,106.99,121.8,87.84,0.919,14.81,11.6393,8.52,89.2,No,Degraded Output (Soiling),Normal,No,-58.3,ONLINE,Online,21.567
5361,2026-07-09 17:20:00,SLR-STR01,Partly Cloudy,29.76,73.0,35.71,190.7,17.747,5.75,102.05,114.42,89.19,0.932,12.37,11.6411,7.96,89.3,No,Degraded Output (Soiling),Normal,No,-60.3,ONLINE,Online,21.583
5362,2026-07-09 17:21:00,SLR-STR01,Partly Cloudy,29.74,75.9,35.64,188.8,17.863,5.553,99.19,113.28,87.56,0.915,14.09,11.6427,8.56,89.1,No,Degraded Output (Soiling),Normal,No,-61.6,ONLINE,Online,21.6
5363,2026-07-09 17:22:00,SLR-STR01,Partly Cloudy,30.25,73.1,36.55,201.7,17.962,5.959,107.03,121.02,88.44,0.927,13.99,11.6445,8.46,89.3,No,Degraded Output (Soiling),Normal,No,-63.3,ONLINE,Online,21.617
5364,2026-07-09 17:23:00,SLR-STR01,Partly Cloudy,30.14,74.1,36.11,190.9,17.759,5.657,100.46,114.54,87.71,0.918,14.08,11.6462,8.4,89.3,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,21.633
5365,2026-07-09 17:24:00,SLR-STR01,Partly Cloudy,29.75,80.7,35.06,170.1,17.652,5.12,90.37,102.06,88.55,0.923,11.69,11.6478,8.3,89.3,No,Degraded Output (Soiling),Normal,No,-60.2,ONLINE,Online,21.65
5366,2026-07-09 17:25:00,SLR-STR01,Partly Cloudy,29.63,78.1,35.35,183.0,17.776,5.504,97.84,109.8,89.11,0.93,11.96,11.6494,8.68,89.2,No,Degraded Output (Soiling),Normal,No,-53.2,ONLINE,Online,21.667
5367,2026-07-09 17:26:00,SLR-STR01,Partly Cloudy,29.92,74.8,35.12,166.4,17.733,4.87,86.37,99.84,86.5,0.902,13.47,11.6509,8.77,89.1,No,Degraded Output (Soiling),Normal,No,-62.7,ONLINE,Online,21.683
5368,2026-07-09 17:27:00,SLR-STR01,Partly Cloudy,29.79,79.2,35.1,170.1,17.778,4.968,88.32,102.06,86.54,0.902,13.74,11.6523,9.31,88.9,No,Degraded Output (Soiling),Normal,No,-50.6,ONLINE,Online,21.7
5369,2026-07-09 17:28:00,SLR-STR01,Partly Cloudy,30.31,78.4,35.58,168.5,17.967,4.951,88.95,101.1,87.98,0.919,12.15,11.6538,8.36,89.0,No,Degraded Output (Soiling),Normal,No,-58.0,ONLINE,Online,21.717
5370,2026-07-09 17:29:00,SLR-STR01,Partly Cloudy,29.52,77.4,35.11,178.7,17.7,5.33,94.34,107.22,87.99,0.917,12.88,11.6554,8.73,89.0,No,Degraded Output (Soiling),Normal,No,-58.5,ONLINE,Online,21.733
5371,2026-07-09 17:30:00,SLR-STR01,Partly Cloudy,29.42,78.6,34.81,172.3,17.811,5.046,89.87,103.38,86.94,0.905,13.51,11.6569,8.73,89.0,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,21.75
5372,2026-07-09 17:31:00,SLR-STR01,Partly Cloudy,29.81,75.2,35.29,175.3,17.862,5.158,92.14,105.18,87.6,0.914,13.04,11.6584,8.96,89.1,No,Degraded Output (Soiling),Normal,No,-55.2,ONLINE,Online,21.767
5373,2026-07-09 17:32:00,SLR-STR01,Partly Cloudy,29.87,75.4,35.39,176.7,17.885,5.165,92.37,106.02,87.13,0.909,13.65,11.6599,8.4,89.0,No,Degraded Output (Soiling),Normal,No,-56.4,ONLINE,Online,21.783
5374,2026-07-09 17:33:00,SLR-STR01,Partly Cloudy,29.89,74.0,35.19,169.5,17.939,4.94,88.62,101.7,87.14,0.908,13.08,11.6614,8.37,89.2,No,Degraded Output (Soiling),Normal,No,-51.7,ONLINE,Online,21.8
5375,2026-07-09 17:34:00,SLR-STR01,Partly Cloudy,30.04,76.9,35.27,167.6,17.908,4.913,87.99,100.56,87.5,0.912,12.57,11.6629,8.57,89.0,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,21.817
5376,2026-07-09 17:35:00,SLR-STR01,Partly Cloudy,30.36,73.3,35.52,165.1,17.795,4.994,88.87,99.06,89.72,0.937,10.19,11.6644,8.39,89.1,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,21.833
5377,2026-07-09 17:36:00,SLR-STR01,Partly Cloudy,29.75,74.8,34.94,166.2,17.842,4.905,87.52,99.72,87.77,0.914,12.2,11.6659,8.59,89.1,No,Degraded Output (Soiling),Normal,No,-51.6,ONLINE,Online,21.85
5378,2026-07-09 17:37:00,SLR-STR01,Partly Cloudy,29.69,76.7,34.85,165.3,17.745,5.067,89.92,99.18,90.66,0.944,9.26,11.6673,8.36,89.3,No,Degraded Output (Soiling),Normal,No,-62.7,ONLINE,Online,21.867
5379,2026-07-09 17:38:00,SLR-STR01,Partly Cloudy,29.38,74.8,34.5,164.0,18.038,4.846,87.41,98.4,88.83,0.923,10.99,11.6688,8.61,89.4,No,Degraded Output (Soiling),Normal,No,-54.4,ONLINE,Online,21.883
5380,2026-07-09 17:39:00,SLR-STR01,Overcast / Low Irradiance,29.87,76.5,34.47,147.2,17.897,4.361,78.05,88.32,88.38,0.919,10.27,11.6702,8.92,89.4,No,Degraded Output (Soiling),Normal,No,-56.3,ONLINE,Online,21.9
5381,2026-07-09 17:40:00,SLR-STR01,Overcast / Low Irradiance,30.01,79.5,34.39,140.2,18.152,4.197,76.18,84.12,90.56,0.941,7.94,11.6715,8.62,89.6,No,Degraded Output (Soiling),Normal,No,-62.4,ONLINE,Online,21.917
5382,2026-07-09 17:41:00,SLR-STR01,Overcast / Low Irradiance,29.72,73.9,34.09,139.7,17.956,4.133,74.22,83.82,88.54,0.919,9.6,11.6727,8.73,89.5,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,21.933
5383,2026-07-09 17:42:00,SLR-STR01,Overcast / Low Irradiance,30.08,78.7,34.34,136.3,17.718,4.045,71.67,81.78,87.63,0.91,10.11,11.674,8.84,89.4,No,Degraded Output (Soiling),Normal,No,-59.3,ONLINE,Online,21.95
5384,2026-07-09 17:43:00,SLR-STR01,Overcast / Low Irradiance,29.78,74.6,34.06,137.1,18.058,3.971,71.71,82.26,87.18,0.905,10.55,11.6751,8.85,89.2,No,Degraded Output (Soiling),Normal,No,-56.7,ONLINE,Online,21.967
5385,2026-07-09 17:44:00,SLR-STR01,Overcast / Low Irradiance,30.14,74.1,34.82,149.6,17.868,4.345,77.64,89.76,86.5,0.9,12.12,11.6764,8.73,89.2,No,Degraded Output (Soiling),Normal,No,-62.8,ONLINE,Online,21.983
5386,2026-07-09 17:45:00,SLR-STR01,Overcast / Low Irradiance,29.84,76.4,34.14,137.5,17.958,4.18,75.07,82.5,91.0,0.944,7.43,11.6777,8.13,89.5,No,Degraded Output (Soiling),Normal,No,-56.1,ONLINE,Online,22.0
5387,2026-07-09 17:46:00,SLR-STR01,Overcast / Low Irradiance,29.48,78.1,33.46,127.4,18.02,3.8,68.47,76.44,89.58,0.927,7.97,11.6789,8.27,89.4,No,Degraded Output (Soiling),Normal,No,-54.1,ONLINE,Online,22.017
5388,2026-07-09 17:47:00,SLR-STR01,Overcast / Low Irradiance,29.58,74.6,33.55,127.1,21.45,0.095,2.04,76.26,2.67,0.028,74.22,11.6794,9.06,83.3,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,22.033
5389,2026-07-09 17:48:00,SLR-STR01,Overcast / Low Irradiance,29.35,74.6,33.1,120.0,21.44,0.183,3.93,72.0,5.46,0.056,68.07,11.6795,8.39,79.7,No,Degraded Output (Soiling),Warning,No,-59.6,ONLINE,Online,22.05
5402,2026-07-09 18:01:00,SLR-STR01,Overcast / Low Irradiance,29.14,76.5,31.97,90.4,18.07,2.714,49.04,54.24,90.41,0.93,5.2,11.6806,8.62,80.4,No,Degraded Output (Soiling),Normal,No,-57.7,ONLINE,Online,22.267
5403,2026-07-09 18:02:00,SLR-STR01,Overcast / Low Irradiance,29.79,78.1,32.56,88.7,17.994,2.526,45.45,53.22,85.39,0.881,7.77,11.6814,8.11,84.2,No,Degraded Output (Soiling),Normal,No,-58.6,ONLINE,Online,22.283
5404,2026-07-09 18:03:00,SLR-STR01,Overcast / Low Irradiance,29.63,77.1,32.77,100.5,17.933,2.988,53.58,60.3,88.85,0.917,6.72,11.6822,8.96,86.0,No,Degraded Output (Soiling),Normal,No,-61.3,ONLINE,Online,22.3
5405,2026-07-09 18:04:00,SLR-STR01,Overcast / Low Irradiance,29.49,75.4,32.45,94.7,18.035,2.758,49.74,56.82,87.53,0.902,7.08,11.6831,8.07,87.5,No,Degraded Output (Soiling),Normal,No,-57.7,ONLINE,Online,22.317
5406,2026-07-09 18:05:00,SLR-STR01,Overcast / Low Irradiance,29.47,77.8,32.33,91.4,18.059,2.67,48.22,54.84,87.93,0.906,6.62,11.6839,8.69,88.2,No,Degraded Output (Soiling),Normal,No,-54.1,ONLINE,Online,22.333
5407,2026-07-09 18:06:00,SLR-STR01,Overcast / Low Irradiance,30.0,77.1,32.9,92.7,18.034,2.682,48.37,55.62,86.96,0.898,7.25,11.6847,8.37,88.7,No,Degraded Output (Soiling),Normal,No,-60.1,ONLINE,Online,22.35
5408,2026-07-09 18:07:00,SLR-STR01,Overcast / Low Irradiance,29.94,79.1,32.8,91.5,18.292,2.576,47.11,54.9,85.81,0.886,7.79,11.6855,8.87,89.0,No,Degraded Output (Soiling),Normal,No,-54.2,ONLINE,Online,22.367
5409,2026-07-09 18:08:00,SLR-STR01,Overcast / Low Irradiance,30.0,72.9,32.66,84.9,18.021,2.58,46.49,50.94,91.27,0.942,4.45,11.6863,9.31,88.8,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,22.383
5410,2026-07-09 18:09:00,SLR-STR01,Overcast / Low Irradiance,29.25,78.2,31.7,78.3,18.095,2.287,41.38,46.98,88.09,0.905,5.6,11.687,8.72,89.0,No,Degraded Output (Soiling),Normal,No,-60.1,ONLINE,Online,22.4
5411,2026-07-09 18:10:00,SLR-STR01,Overcast / Low Irradiance,29.36,76.9,31.81,78.4,18.156,2.369,43.01,47.04,91.43,0.94,4.03,11.6877,7.94,89.4,No,Degraded Output (Soiling),Normal,No,-56.3,ONLINE,Online,22.417
5412,2026-07-09 18:11:00,SLR-STR01,Overcast / Low Irradiance,29.74,75.2,31.8,65.9,18.039,2.041,36.81,39.54,93.11,0.957,2.73,11.6884,8.49,89.3,No,Degraded Output (Soiling),Normal,No,-53.3,ONLINE,Online,22.433
5413,2026-07-09 18:12:00,SLR-STR01,Overcast / Low Irradiance,29.21,75.8,31.18,63.2,17.977,1.968,35.38,37.92,93.31,0.957,2.54,11.689,8.46,89.5,No,Degraded Output (Soiling),Normal,No,-55.6,ONLINE,Online,22.45
5414,2026-07-09 18:13:00,SLR-STR01,Overcast / Low Irradiance,29.32,75.9,31.58,72.4,17.974,2.237,40.2,43.44,92.55,0.951,3.24,11.6896,8.73,89.2,No,Degraded Output (Soiling),Normal,No,-51.9,ONLINE,Online,22.467
5415,2026-07-09 18:14:00,SLR-STR01,Overcast / Low Irradiance,29.04,74.1,31.08,65.3,18.006,1.937,34.87,39.18,89.0,0.912,4.31,11.6902,9.17,89.5,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,22.483
5416,2026-07-09 18:15:00,SLR-STR01,Overcast / Low Irradiance,29.94,75.6,31.93,63.7,18.107,1.937,35.07,38.22,91.76,0.944,3.15,11.6908,8.59,89.4,No,Degraded Output (Soiling),Normal,No,-61.4,ONLINE,Online,22.5
5417,2026-07-09 18:16:00,SLR-STR01,Overcast / Low Irradiance,29.73,78.3,31.66,61.7,18.162,1.74,31.6,37.02,85.37,0.877,5.42,11.6914,8.51,89.3,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,22.517
5418,2026-07-09 18:17:00,SLR-STR01,Overcast / Low Irradiance,29.57,73.7,31.37,57.6,18.204,1.733,31.54,34.56,91.27,0.937,3.02,11.6919,8.29,89.5,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,22.533
5419,2026-07-09 18:18:00,SLR-STR01,Overcast / Low Irradiance,29.5,76.1,31.23,55.2,18.244,1.768,32.25,33.12,97.39,0.999,0.87,11.6924,8.24,89.7,No,Degraded Output (Soiling),Normal,No,-57.9,ONLINE,Online,22.55
5420,2026-07-09 18:19:00,SLR-STR01,Overcast / Low Irradiance,29.33,72.1,31.14,57.8,18.184,1.7,30.92,34.68,89.15,0.914,3.76,11.6929,8.34,89.4,No,Degraded Output (Soiling),Normal,No,-55.1,ONLINE,Online,22.567
5421,2026-07-09 18:20:00,SLR-STR01,Overcast / Low Irradiance,29.33,75.7,30.96,52.1,18.285,1.573,28.76,31.26,92.01,0.943,2.5,11.6934,8.69,89.2,No,Degraded Output (Soiling),Normal,No,-60.8,ONLINE,Online,22.583
5422,2026-07-09 18:21:00,SLR-STR01,Overcast / Low Irradiance,29.57,77.7,31.22,52.7,18.22,1.39,25.32,31.62,80.08,0.821,6.3,11.6939,8.93,89.3,No,Degraded Output (Soiling),Normal,No,-63.3,ONLINE,Online,22.6
5423,2026-07-09 18:22:00,SLR-STR01,Overcast / Low Irradiance,29.23,76.8,30.65,45.4,18.25,1.296,23.65,27.24,86.83,0.888,3.59,11.6943,8.81,88.9,No,Degraded Output (Soiling),Normal,No,-52.0,ONLINE,Online,22.617
5424,2026-07-09 18:23:00,SLR-STR01,Overcast / Low Irradiance,29.7,77.0,31.22,48.4,18.163,1.278,23.21,29.04,79.92,0.82,5.83,11.6947,8.58,89.1,No,Degraded Output (Soiling),Normal,No,-60.4,ONLINE,Online,22.633
5425,2026-07-09 18:24:00,SLR-STR01,Overcast / Low Irradiance,29.26,74.7,30.67,45.1,18.335,1.219,22.36,27.06,82.62,0.845,4.7,11.6951,8.86,89.2,No,Degraded Output (Soiling),Normal,No,-58.5,ONLINE,Online,22.65
5426,2026-07-09 18:25:00,SLR-STR01,Overcast / Low Irradiance,29.16,78.1,30.58,45.5,18.454,1.257,23.19,27.3,84.94,0.869,4.11,11.6955,8.55,89.3,No,Degraded Output (Soiling),Normal,No,-59.5,ONLINE,Online,22.667
5427,2026-07-09 18:26:00,SLR-STR01,Overcast / Low Irradiance,29.69,75.2,30.98,41.1,17.94,1.238,22.21,24.66,90.07,0.923,2.45,11.6958,9.08,89.0,No,Degraded Output (Soiling),Normal,No,-59.8,ONLINE,Online,22.683
5428,2026-07-09 18:27:00,SLR-STR01,Overcast / Low Irradiance,29.32,78.9,30.7,44.1,18.186,1.194,21.71,26.46,82.04,0.84,4.75,11.6962,8.37,89.2,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,22.7
5429,2026-07-09 18:28:00,SLR-STR01,Overcast / Low Irradiance,29.49,77.5,30.75,40.3,18.224,1.238,22.56,24.18,93.32,0.955,1.62,11.6966,8.27,89.3,No,Degraded Output (Soiling),Normal,No,-58.7,ONLINE,Online,22.717
5430,2026-07-09 18:29:00,SLR-STR01,Overcast / Low Irradiance,29.23,76.3,30.2,31.1,18.125,0.931,16.87,18.66,90.42,0.923,1.79,11.6969,8.81,89.2,No,Degraded Output (Soiling),Normal,No,-55.9,ONLINE,Online,22.733
5431,2026-07-09 18:30:00,SLR-STR01,Overcast / Low Irradiance,28.76,80.1,29.88,35.6,18.193,0.995,18.09,21.36,84.7,0.864,3.27,11.6972,8.59,89.0,No,Degraded Output (Soiling),Normal,No,-59.8,ONLINE,Online,22.75
5432,2026-07-09 18:31:00,SLR-STR01,Overcast / Low Irradiance,29.45,76.4,30.59,36.3,18.091,0.883,15.97,21.78,73.34,0.75,5.81,11.6975,9.2,89.0,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,22.767
